sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
6db044a34be3d2056c9c82c0df06feaf88f9be99,exe,0x1b27,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32,0x0000D200,0x0005D200,0x00000000,0x00001B27,0x00001000,0x0000F000,0x00400000,0x00001000,0x00000200,5.1,0,0x0006E000,0x00000400,0x000785DD,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000D05A,0x00001000,0x0000D200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00009050,0x0000F000,0x00009200,0x0000D600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,3.0,76.0,Benign,Benign,Benign
813577947b3199097902a553e6af1cadf729e8b1,exe,0x3645,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00091800,0x00006A00,0x00000000,0x000936A2,0x00002000,0x00094000,0x00400000,0x00002000,0x00000200,4,0,0x0009E000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000916A8,0x00002000,0x00091800,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000139A,0x00008000,0x00001400,0x00006C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2933.0,173.0,2.0,3108.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,38.0,1.0,4.0,0.0,0.0,0.0,0.0,Malware,Stealer,Formbook
fd85f4b2a58620dcc4f200118bf12b2929f96151,exe,0xb1cd,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000118,PE32,0x0001EC00,0x00031000,0x00000000,0x0000B1CD,0x00001000,0x00020000,0x00400000,0x00001000,0x00000200,6,0,0x00054000,0x00000400,0x000381D6,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0001EBE6,0x00001000,0x0001EC00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000B420,0x00020000,0x0000B600,0x0001F000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",91.0,14.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,2.0,0.0,3.0,97.0,Benign,Benign,Benign
ca496dd085378ed062681a3539813902334a8244,exe,0x2800a,PE32,"Intel 386 or later, and compatibles",MZ,0x0040,0x0002,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000B8,PE32,0x00045C00,0x00000E00,0x00000000,0x000D75DE,8192,0x00008000,0x00400000,0x00002000,0x00000200,4,0,0x00067000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00200000,0x00001000,0x00001000,1048576,0,0x0001BD4A,0x00002000,0x00176400,512,0x00000000,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000DD3C,0x00009000,0x00000200,0x0000E800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",340.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,29.0,0.0,0.0,3.0,0.0,2.0,348.0,Benign,Benign,Benign
10aa14d8f60a425944cbd94cf55ae439fae8b2d7,exe,0x128fb10,PE32+,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x000D5600,0x0005E800,0x00000000,0x00060D21,0x00001000,0x00006000,0x0000000000400000,0x00001000,0x00000200,6,0,0x00046000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000100000,0x00001000,0x0000000000001000,0x00100000,0x00000000,0x00007FA4,0x00001000,0x00031200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000014FA,0x00009000,0x00001600,0x00072200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,2.0,2.0,895.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,192.0,Benign,Benign,Benign
96caca16bc36206612534a7ef59352059095bf3e,exe,0x59a7c,PE32,"Intel 386 or later, and compatibles",MZ,0x0050,0x0002,0x0000,0x0004,0x000F,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x001A,0x0000,0x00000100,PE32,0x00058C00,0x00026C00,0x00000000,0x00059A7C,0x00001000,0x0005A000,0x00400000,0x00001000,0x00000200,4,0,0x00086000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00004000,0x00001000,0x00100000,0x00000000,0x0000CD7A,0x00001000,0x0000CE00,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000018,0x00061000,0x00000200,0x0005C800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_SHARED']",1922.0,0.0,0.0,1922.0,0.0,1.0,0.0,4.0,5.0,0.0,10.0,53.0,2.0,15.0,7.0,0.0,7.0,135.0,Malware,Stealer,RedLine
5baabf2869278e60d4c4f236b832bffddd6cf969,exe,0x377e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00003000,0x00066000,0x00000000,0x0000377E,0x00001000,0x00004000,0x00400000,0x00001000,0x00001000,4,0,0x0006A000,0x00001000,0x0007889E,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00002D3A,0x00001000,0x00003000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001988,0x00004000,0x00002000,0x00004000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",111.0,0.0,0.0,137.0,0.0,57.0,33.0,71.0,2.0,0.0,3.0,40.0,0.0,374.0,220.0,39.0,7.0,239.0,Malware,Ransomware,Gandcrab
489a8434910f3f32e1b57cc004b61da8d6303812,exe,0x2906a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,2048,6144,0,0x00000154,4096,12,4194304,4096,512,1,0,36864,512,0,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",1048576,8192,4096,1048576,0,0x00027070,0x00002000,0x00027200,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000033A0,0x00012000,0x00003400,0x00010C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,2.0,Benign,Benign,Benign
17ca61353aa5065cae2e8b5ad4495c13c8c54632,exe,0xa9d0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000C8,PE32,0x00009E00,0x0000D400,0x00000000,0x0000A9D0,0x00001000,0x0000B000,0x00400000,0x00001000,0x00000200,5.1,0,0x00019000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00009C25,0x00001000,0x00009E00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00002636,0x0000B000,0x00002800,0x0000A200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",375.0,7.0,0.0,382.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,53.0,2.0,440.0,2.0,24.0,1.0,9.0,Malware,Ransomware,Dharma
2a02f2dc23c4c4341bf606c639b2a3b6bffa6da8,exe,0x6a60,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00006400,0x000FB000,0x00000000,0x00006A60,0x00001000,0x00008000,0x00400000,0x00001000,0x00000200,A.0,A.0,0x00107000,0x00000400,0x0010F8FE,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00040000,0x00002000,0x00001000,0x00100000,0x00000000,0x00006314,0x00001000,0x00006400,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000AEC0,0x00033000,0x0000B000,0x00032000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2368.0,21.0,0.0,2389.0,0.0,0.0,3.0,6.0,12.0,1.0,25.0,60.0,9.0,0.0,1.0,0.0,8.0,154.0,Malware,Stealer,RedLine
6100dfaf49b938ba09e0cb1267965eaf7ef8bfeb,exe,0x1e1f9,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000118,PE32,0x00030600,0x00022C00,0x00000000,0x0001E1F9,0x00001000,0x00032000,0x00400000,0x00001000,0x00000200,5.1,0,0x0007B000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00030581,0x00001000,0x00030600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A332,0x00032000,0x0000A400,0x00030A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",82.0,6.0,0.0,88.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,39.0,2.0,3.0,21.0,2.0,3.0,201.0,Malware,RAT,NanoCore
ac29ec6891e41c8e8bc88e2fbe0ae32bb27f66fe,exe,0xfeae,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x0000E000,0x00004400,0x00000000,0x0000FEAE (Section: .text),0x00002000,0x00000000,0x00400000,0x00002000,0x00000200,4.0,0.0,0x00018000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000DEB4,0x00002000,0x0000E000,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00004BF8,0x0001E000,0x00005000,0x0001E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",3033.0,0.0,0.0,3059.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
1a61c206f0aad77c8a5352a13a290aa9d7329c36,exe,0x2295,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x0013B000,0x0001DE00,0x00000000,0x00002295,0x00001000,0x0013C000,0x00400000,0x00001000,0x00000200,4,0,0x0015D000,0x00000400,0x0016019D,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x001D4422,0x00001000,0x001D4600,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001000,0x0015C000,0x00001000,0x00159400,0x00000000,0x00000000,"['IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",297.0,8.0,0.0,305.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0,18.0,74.0,Malware,Trojan,Qbot
f81348ab77e1ac0fee2f4eecea5e0e257c2f095c,exe,0x748e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,51712,2048,0,0x0000E9AE,8192,65536,4194304,8192,512,4,0,81920,512,0,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",1048576,4096,4096,1048576,0,51636,8192,51712,512,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000AEC0,0x00033000,0x0000B000,0x00032000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",4058.0,279.0,149.0,4486.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,39.0,2.0,2.0,1.0,6.0,1.0,1.0,Malware,RAT,njRat
78eea8b88b639b766bc0d8959b737c898b57c612,exe,0xdab80,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x00005000,0x00004000,0x000D5000,0x000DAB80,0x000D6000,0x000DB000,0x00400000,0x00001000,0x00000200,4,6,0x000DF000,0x00001000,0x000B9F24,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000FAD4,0x00001000,0x0000FC00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001E80,0x00011000,0x00002000,0x00010000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",62.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,8.0,13.0,Benign,Benign,Benign
6758920665fb749a40c7a7e28c07735dde743b54,exe,0x2985f,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x0002D000,0x00028000,0x00000000,0x0002985F,0x00001000,0x0002E000,0x00400000,0x00001000,0x00001000,4,0,0x00056000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0002C2A8,0x00001000,0x0002D000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A2B4,0x0002E000,0x0000B000,0x0002E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",66.0,6.0,0.0,72.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,38.0,1.0,0.0,0.0,0.0,7.0,103.0,Malware,Trojan,Emotet
08426b9c7495fcaad46712814fcf929ce4471a94,exe,0x4090,PE32+,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00002400,0x0001EE00,0x00000000,0x00002CF1,0x00001000,0x0000B000,0x00400000,0x00001000,0x00000200,6,0,0x0003A000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000ACD90,0x00001000,0x001F5E00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000DD3C,0x00009000,0x00032C00,0x00013400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",894.0,3.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,159.0,Benign,Benign,Benign
cf13766d7055ffc938933f006552b86b89945c8c,exe,0x10ba,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00077E00,0x000BB200,0x00046400,0x000010BA,0x00001000,0x00079000,0x00400000,0x00001000,0x00000200,4,1,0x0010E000,0x00000600,0x000D91A7,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT']",0x00200000,0x00001000,0x00001000,0x00100000,0x00000000,0x00077D04,0x00001000,0x00077E00,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_1BYTES', 'IMAGE_SCN_ALIGN_2048BYTES', 'IMAGE_SCN_ALIGN_256BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_8BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00009990,0x0007A000,0x00009A00,0x00078600,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_2048BYTES', 'IMAGE_SCN_ALIGN_2BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_512BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_8BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,80.0,Benign,Benign,Benign
091ae251d6d979f3308c4ef3369d00925cab4007,exe,0x1594,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000B8,PE32,26624,141824,2048,0x00003640,4096,32768,4194304,4096,512,4,6,503808,1024,605942,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",1048576,4096,4096,1048576,0,26230,4096,26624,1024,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",5018,32768,5120,27648,0,0,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1414.0,1.0,0.0,1415.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,3.0,1.0,2.0,0.0,7.0,165.0,Malware,Trojan,Guloader
